"iso3","round","economy_label","regionwb_raw","is_oic","pop_adult","n_total","n_unbanked_fin","n_asked","n_religion_dk_ref","relig_A_p","relig_A_n","relig_A_se","relig_A_deff","relig_B_p","relig_B_n","relig_B_se","relig_B_deff","relig_all_p","relig_all_n","relig_all_se","unbanked_fin_share","unbanked_fin_se","unbanked_answered_share","far_A_p","expensive_A_p","documentation_A_p","trust_A_p","money_A_p","family_A_p","no_need_A_p","account_fin_p","account_mob_p","anydigpayment_p","mobileowner_p","internet_access_p","internet_use_p","female_p","in_balanced_oic_frame","decomposition_check"
"LUX",2017,"Luxembourg","High income: OECD",0,487268.90625,1000,9,21,0,0,9,0,1.11560012387611,0.0225842421180493,21,0.0383422276096494,1.39858581487722,0,1000,0,0.0123214531770706,0.00420042401170597,0.0123214531770706,0.192668161014915,0,0.0748624790410645,0.158580276281981,0.131610463776404,0.254587500789805,0.183536833821245,0.987678546822929,,,0.946823731425312,,,0.495199813683917,0,0
"LVA",2011,"Latvia","Europe & Central Asia",0,1764726.625,1006,104,108,9,0,99,0,1.6001648128073,0,99,0,1.6001648128073,0,997,0,0.0998025832599881,0.0106883642729367,0.0972729632892085,0.122023291141191,0.0489492448632016,0.0432553456503994,0.139333158824716,0.687346601247902,0.411417784316471,,0.899835918102925,,,,,,0.549526437625209,0,0
"LVA",2014,"Latvia",,0,1714781.375,1002,101,106,6,0.00913736230110122,95,0.0106886847790837,1.19877546581835,0.00875458556154178,100,0.0102144112557162,1.20229183099489,0.000836911358219342,996,0.000987107854792828,0.0978174936934126,0.0101100241277152,0.0915922265792699,0.177917825294978,0.236023578306158,0.0630766428686021,0.276006122047857,0.451823352644081,0.409923396816586,0.742753566241665,0.902182506306587,,,,,,0.552833817918148,0,0.000836911358219342
"LVA",2017,"Latvia","High income: OECD",0,1661636.25,1002,51,76,5,0,49,0,1.32472208320317,0.0322868479819722,71,0.0245378982088979,1.36823525748975,0,997,0,0.0677752769738601,0.00905507101860623,0.0665451733650903,0.242615455551746,0.322331535809778,0.108774859025485,0.181744880446051,0.707792560606057,0.701477175608857,0.699774100909429,0.93222472302614,,0.288033640472364,0.963055230127083,,,0.55729360579029,0,0
"LVA",2021,"Latvia","High income",0,1589083.625,1006,20,28,2,0.171684003232514,19,0.10208211320283,1.39228141025452,0.141304443190215,26,0.0822830806852372,1.45077278775454,0.00522523332293371,1004,0.00282875281346837,0.033812795101184,0.00709036381917584,0.0304351787269144,0.556680851326403,0.531932900019063,0.287420890298491,0.653466978161482,0.612194418615083,0.733474792072774,0.566526495891757,0.966187204898816,,0.953466551434055,1,0.950195731406057,,0.542585263389599,0,0.00522523332293371
"LVA",2024,"Latvia","High income",0,1582835,1001,27,0,0,,0,,,,0,,,0,974,0,0.0502669000227037,0.0088310812672309,0,,,,,,,,0.949733099977296,,,,,0.937431855899026,0.552444555997901,0,
"MAR",2011,"Morocco","Middle East & North Africa",1,23107378,1001,575,567,25,0.263006055469685,542,0.0201020318718443,1.12992478138585,0.263006055469685,542,0.0201020318718443,1.12992478138585,0.156764453907482,968,0.0126374237867437,0.609298855766651,0.0166738533636652,0.596048838600035,0.182470922317177,0.491891447739364,0.361493012706841,0.223900262959787,0.604936332405861,0.319141948324106,,0.390701144233349,,,,,,0.511591378424843,0,0.156764453907482
"MAR",2017,"Morocco","Middle East & North Africa (excluding high income)",1,25550170,5110,3534,3591,37,0.0401220527076252,3497,0.00408335307208737,1.51401556779445,0.0412162025593747,3554,0.00410544358457041,1.51582455756866,0.0286219977112412,5073,0.00290833754171784,0.715894255552662,0.0078358713744631,0.713373214471692,0.0352754083663796,0.114506787912131,0.0767447542409706,0.0745404398710986,0.726765917499493,0.0384647198177159,0.258946916879039,0.284105744447338,0.00639211492470272,0.00648796733823578,0.818832593308378,,,0.520011325469238,0,0.0286219977112412
"MAR",2021,"Morocco","Middle East & North Africa (excluding high income)",1,27030342,1000,485,519,16,0.201665381135597,469,0.0242433416868679,1.71214875291729,0.204073608527825,503,0.0235181516931935,1.71283137762347,0.114102927728541,984,0.0137425576390654,0.577606622908832,0.0211965184922751,0.565803248361303,0.177246190158333,0.270682973051481,0.18674856106771,0.146456871566523,0.859994826244333,0.175873548727687,0.260345330210766,0.422393377091168,0.0627197229781526,0.303017411414985,1,0.672653087273225,,0.498336227225546,0,0.114102927728541
"MAR",2024,"Morocco","Middle East & North Africa (excluding high income)",1,27893979,1014,550,550,550,,0,,,,0,,,0,464,0,0.575388682758192,0.0176584864065266,0,0.182982957388502,0.212341871420148,0.0935932482616496,0.142599063031853,0.758347661592175,0.254169403429416,,0.424611317241808,0.0587569734038546,0.319918303462495,,,0.647695722665642,0.513569960991491,0,
"MDA",2011,"Moldova","Europe & Central Asia",0,2970992,1000,823,825,16,0.0213027941123625,806,0.00530905953116961,1.08964571085403,0.0212153238035351,809,0.005287972257086,1.08940667384739,0.017320910130967,983,0.00433974550567688,0.81603747964591,0.012778899627913,0.813081609839871,0.119144094826753,0.326934864150964,0.121224558931378,0.298119509236984,0.87608127869629,0.073223271317096,,0.181261251586641,,,,,,0.534616045882728,0,0.017320910130967
"MDA",2014,"Moldova","Europe & Central Asia",0,2969811.25,1000,819,822,35,0.0426961786885461,784,0.00793923294479521,1.20902241403065,0.04255433898405,787,0.00791060803414502,1.20874998093987,0.0348654821338034,965,0.00648170041570505,0.822442527637436,0.0132589260745391,0.816594908601425,0.16472473949021,0.326606690737859,0.147870112986266,0.300365985787365,0.843760746166963,0.172395174524277,0.688819275798501,0.177557472362564,,,,,,0.52647431022337,0,0.0348654821338034
"MDA",2017,"Moldova","Europe & Central Asia (excluding high income)",0,2993719.5,1000,553,722,40,0.0540744308353444,518,0.0107866372765079,1.17829215898978,0.0570986093786238,682,0.00966524046432953,1.18336274901673,0.0296560111692687,960,0.00595683775779907,0.562143479104468,0.0170685001469959,0.548429464927161,0.108931127888254,0.409520635509507,0.0953822955706985,0.401919056832176,0.562349192265686,0.137540614972615,0.395057393148393,0.437856520895532,,0.120665852059429,0.856624519925493,,,0.524542513871925,0,0.0296560111692687
"MDA",2021,"Moldova","Europe & Central Asia (excluding high income)",0,2201892.25,1000,384,458,12,0.0917496854359188,377,0.0168497016331906,1.28444537500621,0.088756963671813,446,0.0152923599556912,1.28957683566757,0.0326967154877249,988,0.00630958179630888,0.357544824364572,0.0169119290171464,0.356368693062838,0.349624211588521,0.552753228847571,0.229030596788553,0.403161471542805,0.570509983481615,0.289386071763219,0.5337493487605,0.642455175635428,,0.597570342114864,0.921395793545318,0.83891618085487,,0.524543967572628,0,0.0326967154877249
"MDA",2024,"Moldova","Europe & Central Asia (excluding high income)",0,1966418,1000,432,432,432,,0,,,,0,,,0,568,0,0.44455750736551,0.0173458452969033,0,0.278224311159296,0.470193455180973,0.0907772030980383,0.317703523722069,0.354007837588071,0.316914551850118,,0.55544249263449,,0.504573525056232,,,0.786732123204583,0.535057830864804,0,
"MDG",2011,"Madagascar","Sub-Saharan Africa",0,12342218,1000,917,908,1,0.00573666897730198,907,0.00307275711346812,1.50142118453788,0.00573666897730198,907,0.00307275711346812,1.50142118453788,0.00541825407668526,990,0.0028673709192305,0.944767774664209,0.00888642395477252,0.944494810163079,0.350051954362083,0.403056243432453,0.338400847661957,0.121844055966696,0.893565603225875,0.0339019584780529,,0.0552322253357913,,,,,,0.516993804425737,0,0.00541825407668526
"MDG",2014,"Madagascar","Sub-Saharan Africa",0,13206792,1008,917,919,6,0.00957276670605069,911,0.00391014789618335,1.46907746587947,0.00955695745803793,913,0.003902641074185,1.46905765744045,0.0090203970313506,1002,0.00363837077086674,0.942725113756822,0.00892056190860658,0.942297802541145,0.289146019142507,0.253228546432032,0.183207434867556,0.119783383712802,0.878909926880534,0.032741387409707,0.152574019705484,0.0572748862431776,0.0435601865460848,,,,,0.519622402606253,0,0.00902039703135061
"MDG",2017,"Madagascar","Sub-Saharan Africa (excluding high income)",0,14614740,1000,873,887,10,0.122996368524883,863,0.0138542422511515,1.53561614529831,0.123748701738252,877,0.0137826688198466,1.53637385846512,0.111076406020244,990,0.0124563709423714,0.904303308029682,0.0115976240465642,0.903086874453308,0.520837316876931,0.555134290325355,0.505559962502896,0.246913609627818,0.828612749157317,0.15255551262844,0.22725450318907,0.0956966919703177,0.120553027097542,0.00453808792040314,0.284112409326589,,,0.528375526168975,0,0.111076406020244
"MDG",2021,"Madagascar","Sub-Saharan Africa (excluding high income)",0,16597294,1000,839,872,16,0.204772814257895,823,0.016932949960056,1.44911071481074,0.224763082278992,856,0.0171772665029168,1.44951410851463,0.175548730068432,984,0.0146950531493768,0.860029809324958,0.0132882304174803,0.857285332062401,0.579991853203481,0.540852566782055,0.5525815309141,0.335463333062321,0.757263675621908,0.20825152416022,0.290695743351053,0.139970190675042,0.190270987839053,0.238879222835611,0.385271938134204,0.183776472669242,,0.523471269919483,0,0.175548730068432
"MDG",2024,"Madagascar","Sub-Saharan Africa (excluding high income)",0,18851036,1000,903,0,0,,0,,,,0,,,0,97,0,0.905467337464448,0.0107627341724258,0,,,,,,,,0.0945326625355516,0.193550167093779,0.217445410176631,,,0.11063595991501,0.520064596344358,0,
"MEX",2011,"Mexico","Latin America & Caribbean",0,84107592,1000,665,643,46,0.0261131422817307,593,0.0079536973911285,1.47511262631962,0.0257635896016165,597,0.00786961733701912,1.4730274240657,0.0180158463099241,921,0.00535483730970465,0.706967040653747,0.0176053800608889,0.689914913936973,0.20281594524386,0.529345637895978,0.234659365296431,0.311142332792152,0.386058736698787,0.128753177753646,,0.279532017761945,,,,,,0.513326251261761,0,0.0180158463099241
"MEX",2014,"Mexico","Latin America & Caribbean",0,87492912,1017,577,667,41,0.0522835898555559,548,0.0113822039312137,1.43281290211094,0.0595516778126009,626,0.011341213132212,1.43768724447506,0.0316363407045661,976,0.00676342393239503,0.613046536838456,0.0184834697006313,0.605091211065804,0.321635412044898,0.384255059820116,0.196766138580346,0.359376234432494,0.482589604414779,0.205105723758099,0.406266697103064,0.386953463161544,0.0342402987572119,,,,,0.516511562240354,0,0.0316363407045661
"MEX",2017,"Mexico","Latin America & Caribbean (excluding high income)",0,93002320,1000,661,747,27,0.0631515700207394,635,0.0119642552111292,1.53635499521953,0.0586391716124291,720,0.0108239800618032,1.52813778592204,0.0403524794415277,973,0.0077999514970929,0.64559603070552,0.0186881322528979,0.638978245960879,0.303532962701904,0.524601396344511,0.285155629324847,0.3622161605385,0.570397263032219,0.238832274157305,0.3602021912843,0.35440396929448,0.0555257947243862,0.0294460293363208,0.648955201990494,,,0.533442403321742,0,0.0403524794415277
"MEX",2021,"Mexico","Latin America & Caribbean (excluding high income)",0,95622632,1000,589,656,4,0.0800653980349433,585,0.0130320656452169,1.34890250885174,0.079774154517332,652,0.0123343340376217,1.35120850617053,0.0429002046154453,996,0.0077318705495169,0.537559186966001,0.0189864560586795,0.535814542465925,0.334859432884034,0.60348734783913,0.314568600645411,0.405672887358202,0.505228301122023,0.230406478004005,0.35325824733817,0.462440813033999,0.181400816419601,0.438593302525119,0.803110450305062,0.663860940762126,,0.522614770299491,0,0.0429002046154453
"MEX",2024,"Mexico","Latin America & Caribbean (excluding high income)",0,97411242,1050,500,500,500,,0,,,,0,,,0,550,0,0.476108930228027,0.0182943255565378,0,0.481255986673134,0.58578262991975,0.28685840571382,0.317085958212559,0.281055003463615,0.37372456806236,,0.523891069771973,0.104373885346548,0.413942010922307,,,0.77522886323316,0.520290368203586,0,
"MKD",2011,"Macedonia, FYR","Europe & Central Asia",0,1743521,1018,187,186,27,0.0762184435242957,157,0.0275039793149963,1.68679131002518,0.07583164580081,159,0.0273219219744189,1.69362806977042,0.0172634834631466,983,0.00573649069988458,0.255224799832641,0.0188800587821994,0.22650007878531,0.175135681391538,0.217992625258424,0.285051916230441,0.247900924133297,0.667211575358359,0.50547871827476,,0.742772495149864,,,,,,0.502116296497884,0,0.0172634834631466
"MKD",2014,"Macedonia, FYR","Europe & Central Asia",0,1755336,1000,206,225,13,0.0696784054729918,195,0.0210867188033517,1.33758478216521,0.080738824927365,212,0.0216086957096203,1.33374138176308,0.0186019776534823,987,0.00505926206020055,0.282015026799557,0.0167675162860743,0.266969049122294,0.101330317830393,0.203669344681943,0.25207309133325,0.124889810965138,0.431007399250761,0.478217750452452,0.420623018481348,0.717984973200443,,,,,,0.50529299923522,0,0.0186019776534823
